RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
6059,3234,http://kinetics.nist.gov/kinetics/Detail;jsessionid=19A5C4608EE67B9DA19FCB0C5B48AC44?id=1993HE/LIU845-863:8,2,1.66,-12,,NO2,HN=NO.,,HNO2,N2O,,623,2
6060,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1997DEM/SAN1-266:555,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"298
 
K",2
6061,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1994DEM/SAN:535,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"298
 
K",2
6062,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1992ATK/BAU1125-1568:385,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"298
 
K",2
6063,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1991TYN/RAV483-527:11,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"298
 
K",2
6064,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1989ATK/BAU881-1097:309,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"298
 
K",2
6065,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1987LOV/WAN5749:4,2,9.6,-12,,NO2,HSO,,NO,HSO2,,"296
 
K",2
6066,3235,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1932995A2BDAB6BC4D0D138E806952FC?id=1984BUL/KOZ1300:2,2,4,-12,,NO2,HSO,,NO,HSO2,,"293
 
K",2
6078,3241,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6AA23F7D767639E233A3926649B73E1C?id=1995BAR/TUR39-54:7,2,4,-12,,NO2,CH3SOO(.),,NO,CH3SO3,,270,2
6087,3244,http://kinetics.nist.gov/kinetics/Detail;jsessionid=41785CBC7E64BB2D764BEF18573996D9?id=2005MEY/HER4772-4776:2,2,6,-1,,NO2,(.)CH=C=O,,CO,HCO,NO,"298
 
K",2
6088,3245,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F05C27318F8BDEAC0B7511C6F093B0D2?id=2005MEY/HER4772-4776:3,2,4,-1,,NO2,(.)CH=C=O,,CO2,HC-N=O,,"298
 
K",2
6094,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1997DEM/SAN1-266:554,3,9.71,-29,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,200,3
6095,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1997ATK/BAU521-1011:381,3,2.7,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,250,3
6096,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1994DEM/SAN:533,3,9.71,-29,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,200,3
6097,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992LIG/COX1805-1961:40,3,2.7,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,248,3
6098,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992ATK/BAU1125-1568:384,3,2.7,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,250,3
6099,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1989ATK/BAU881-1097:308,3,2,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"298
 
K",3
6100,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1997DEM/SAN1-266:553,2,9.3,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,200,2
6101,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1997ATK/BAU521-1011:380,2,1.2,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,250,2
6102,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1994DEM/SAN:532,2,9.3,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,200,2
6103,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992LIG/COX1805-1961:39,2,1.21,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,248,2
6104,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992ATK/BAU1125-1568:383,2,1.2,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,250,2
6105,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1989ATK/BAU881-1097:307,2,8.4,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"298
 
K",2
6106,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1991BRI/CAR3594-3600:4,3,2.7,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,297,3
6107,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1987BAS/PAR115:2,3,5.1,-29,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"298
 
K",3
6108,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1998SEH/CHR1779-1789:3,2,1,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"295
 
K",2
6109,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1991BRI/CAR3594-3600:3,2,1.21,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,297,2
6110,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1987BAS/PAR115:1,2,6.09,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"298
 
K",2
6111,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1980ADD/BUR283:1,2,2.09,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"302
 
K",2
6112,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1980ADD/BUR283:2,2,4.7,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"302
 
K",2
6113,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1997SEE/KIN55-59:1,2,4.1,1,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,247,2
6114,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1977COX/ROF900:3,2,5.4,-1,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,303,2
6115,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992FOR/CAR6291-6298:6,3,1.34,-28,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,273,3
6116,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1992FOR/CAR6291-6298:5,2,1.04,-11,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,273,2
6117,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1977HEN/KEN3198:3,2,1.05,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,298,2
6118,3248,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FEA76CDE581414E66E0DC9BACD366B4E?id=1977COX/ROF900:2,2,1.4,-12,,NO2,CH3C(O)OO(.),,CH3C(O)OONO2,,,"300
 
K",2
6119,3249,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A3CF7C9292CA619FC5E7022AD59E566?id=1992KIR/ZAB169-174:1,2,6.3,-1,,NO2,[None],,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,310,2
6120,3249,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1A3CF7C9292CA619FC5E7022AD59E566?id=1982KEN/HEN220:3,2,1.66,-12,,NO2,[None],,['[N+](=O)([O-])OOC(C1=CC=CC=C1)=O'],,,"250
 
K",2
6129,3253,http://kinetics.nist.gov/kinetics/Detail;jsessionid=565C87EDA3ED0F078316C4ABEE884DAD?id=1994DEM/SAN:530,2,1.2,-11,,NO2,CH3S(O),,NO,CH3SOO(.),,"298
 
K",2
6130,3253,http://kinetics.nist.gov/kinetics/Detail;jsessionid=565C87EDA3ED0F078316C4ABEE884DAD?id=1992ATK/BAU1125-1568:382,2,1.2,-11,,NO2,CH3S(O),,NO,CH3SOO(.),,"298
 
K",2
6131,3253,http://kinetics.nist.gov/kinetics/Detail;jsessionid=565C87EDA3ED0F078316C4ABEE884DAD?id=1990DOM/MUR5839-5847:2,2,1.2,-11,,NO2,CH3S(O),,NO,CH3SOO(.),,"297
 
K",2
6132,3253,http://kinetics.nist.gov/kinetics/Detail;jsessionid=565C87EDA3ED0F078316C4ABEE884DAD?id=1988MEL/JOU231:2,2,3.01,-11,,NO2,CH3S(O),,NO,CH3SOO(.),,"298
 
K",2
6136,3256,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B4E12AB09A10F9219B3C2B9CF86EE66?id=1997DEM/SAN1-266:551,2,1.2,-11,,NO2,CH3SO,,NO,CH3SOO(.),,"298
 
K",2
6161,3262,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B518FBFAE66460FC22ABB72CCFB14A76?id=1993PAR/HER13647-13652:3,2,1.3,-12,,NO2,NCO,,CO,NO,NO,"296
 
K",2
6163,3262,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B518FBFAE66460FC22ABB72CCFB14A76?id=1993HE/LIU845-863:7,2,1.66,-11,3342,NO2,NCO,,CO,NO,NO,623,2
6164,3263,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CEA4BA69F97665EA6D14E8C3A35DB23E?id=1993PAR/HER13647-13652:2,2,1.64,-11,,NO2,NCO,,CO2,N2O,,"296
 
K",2
6166,3263,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CEA4BA69F97665EA6D14E8C3A35DB23E?id=1992TSA753-791:54,2,3,-1,,NO2,NCO,,CO2,N2O,,500,2
6174,3265,http://kinetics.nist.gov/kinetics/Detail;jsessionid=95110BB12FD73E1A9C31B5AB22FA3B0D?id=1997CAR/RAY3751-3756:2,2,1.65,-11,,NO2,CF3O,,CF3ONO2,,,"298
 
K",2
6177,3266,http://kinetics.nist.gov/kinetics/Detail;jsessionid=663638A527F1A5965A4939FA9C27FFBD?id=1997CAR/RAY3751-3756:1,2,3.2,-12,,NO2,CF3O,,COF2,NO2F,,"298
 
K",2
6183,3271,http://kinetics.nist.gov/kinetics/Detail;jsessionid=887C8E2F5A00DEE02DED3D8715FF20C1?id=1965PHI/SCH3171-3174:5,2,3.3,-1,,NO2,N,,NO,NO,,"300
 
K",2
6184,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1997DEM/SAN1-266:546,2,5.8,-12,1829,NO2,N,,N2O,O(.),,200,2
6185,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1994DEM/SAN:524,2,5.8,-12,1829,NO2,N,,N2O,O(.),,200,2
6186,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1989ATK/BAU881-1097:306,2,3.01,-12,,NO2,N,,N2O,O(.),,"298
 
K",2
6187,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1994WEN/AND18839-18846:2,2,5.8,-12,1829,NO2,N,,N2O,O(.),,223,2
6188,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1975CLY/MCD2189:2,2,1.4,-12,,NO2,N,,N2O,O(.),,"298
 
K",2
6189,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1957KIS/VOL1141:5,2,1.66,-12,,NO2,N,,N2O,O(.),,"298
 
K",2
6190,3272,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDB2372B878EE97ABF0F233C3D7194E9?id=1965PHI/SCH3171-3174:4,2,4.3,-1,,NO2,N,,N2O,O(.),,"300
 
K",2
6193,3273,http://kinetics.nist.gov/kinetics/Detail;jsessionid=18FFBB254C0F5AD0F325B3C1F703A4DA?id=1965PHI/SCH3171-3174:3,2,1.3,-1,,NO2,N,,N2,O(.),O(.),"300
 
K",2
6194,3274,http://kinetics.nist.gov/kinetics/Detail;jsessionid=35C3A9492045784D45DD74145D8E1DC1?id=1965PHI/SCH3171-3174:2,2,1,-1,,NO2,N,,N2,O2,,"300
 
K",2
6197,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1997DEM/SAN1-266:545,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6198,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1997ATK/BAU1329-1499:142,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6199,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1994DEM/SAN:523,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6200,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1992ATK/BAU1125-1568:381,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6201,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1991TSA/HER609-663:67,3,3.31,-30,-10310,NO2,O(.),,NO3,,,200,3
6202,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1991TSA/HER609-663:68,3,6.59,-30,-9562,NO2,O(.),,NO3,,,200,3
6203,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1989ATK/BAU881-1097:304,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6204,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1989ATK/BAU881-1097:305,3,9.02,-32,,NO2,O(.),,NO3,,,200,3
6205,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=2004ATK/BAU1461-1738:76,2,2.3,-11,,NO2,O(.),,NO3,,,"298
 
K",2
6206,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=2004ATK/BAU1461-1738:75,2,2.3,-11,,NO2,O(.),,NO3,,,200,2
6207,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1997DEM/SAN1-266:544,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6208,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1997ATK/BAU1329-1499:141,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6209,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1994DEM/SAN:522,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6210,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1992ATK/BAU1125-1568:380,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6211,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1991TSA/HER609-663:66,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6212,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1989ATK/BAU881-1097:303,2,2.19,-11,,NO2,O(.),,NO3,,,200,2
6213,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=2000HAH/LUT5098-5104:1,3,1.21,-31,,NO2,O(.),,NO3,,,300,3
6214,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1975WU/NIK46:3,3,1.24,-31,,NO2,O(.),,NO3,,,"298
 
K",3
6215,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1975HIP/SCH27:6,3,8,-32,,NO2,O(.),,NO3,,,"295
 
K",3
6216,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1973HAR/JOH1153:4,3,8.19,-32,,NO2,O(.),,NO3,,,"296
 
K",3
6217,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1969TRO906-911:5,3,1.16,-31,,NO2,O(.),,NO3,,,"298
 
K",3
6218,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1957FOR/END1156-1160:5,3,2.76,-31,,NO2,O(.),,NO3,,,"300
 
K",3
6219,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1973HAR/JOH1153:5,3,8.9,-21,,NO2,O(.),,NO3,,,"296
 
K",3
6220,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1957FOR/END1156-1160:6,3,3.16,-33,,NO2,O(.),,NO3,,,"300
 
K",3
6221,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=2000HAH/LUT5098-5104:2,2,2.3,-11,,NO2,O(.),,NO3,,,300,2
6222,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1975HIP/SCH27:5,2,2.16,-11,,NO2,O(.),,NO3,,,"295
 
K",2
6223,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1975GAE/TRO184:3,2,2.16,-11,,NO2,O(.),,NO3,,,"296
 
K",2
6224,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1973GAE/GLA295:11,2,9.96,-12,,NO2,O(.),,NO3,,,"300
 
K",2
6225,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1969TRO906-911:4,2,2.16,-11,,NO2,O(.),,NO3,,,"298
 
K",2
6226,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1968SMI378-389:8,2,7.67,-4,19705,NO2,O(.),,NO3,,,298,2
6227,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1983PAT/GOL1189:20,3,9.02,-32,,NO2,O(.),,NO3,,,"300
 
K",3
6228,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1985COB/TRO1010-1015:25,2,2.71,-11,-524,NO2,O(.),,NO3,,,300,2
6229,3276,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11589D4C5582A6D6C6C415C253AEA1BC?id=1979CAN/PEN217:12,2,1.66,-10,,NO2,O(.),,NO3,,,"298
 
K",2
6230,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=2004ATK/BAU1461-1738:71,2,5.5,-12,1563,NO2,O(.),,O2,NO,,220,2
6231,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=2004ATK/BAU1461-1738:72,2,1,-11,,NO2,O(.),,O2,NO,,"298
 
K",2
6232,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1997DEM/SAN1-266:543,2,6.51,-12,998,NO2,O(.),,O2,NO,,200,2
6233,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1997ATK/BAU1329-1499:140,2,6.51,-12,998,NO2,O(.),,O2,NO,,220,2
6234,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1994DEM/SAN:521,2,6.51,-12,998,NO2,O(.),,O2,NO,,200,2
6235,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1992ATK/BAU1125-1568:379,2,6.51,-12,998,NO2,O(.),,O2,NO,,230,2
6236,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1991TSA/HER609-663:65,2,6.51,-12,998,NO2,O(.),,O2,NO,,200,2
6237,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1989ATK/BAU881-1097:302,2,6.51,-12,998,NO2,O(.),,O2,NO,,230,2
6238,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=2006DIL/BLI6995-7002:4,2,9.3,-12,,NO2,O(.),,O2,NO,,"294
 
K",2
6239,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=2001EST/NIC9697-9703:1,2,4.21,-12,2270,NO2,O(.),,O2,NO,,221,2
6240,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1999GIE/BUR877-883:1,2,5.26,-12,1738,NO2,O(.),,O2,NO,,220,2
6241,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1995PAU/ORL997-1008:4,2,9.3,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6242,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1991ZUE/STA190-199:2,2,1,-11,,NO2,O(.),,O2,NO,,1780,2
6243,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1987GEE/STU263:1,2,5.21,-12,1680,NO2,O(.),,O2,NO,,199,2
6244,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1986ONG/BIR3359:1,2,6.58,-12,1181,NO2,O(.),,O2,NO,,220,2
6245,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1984ONG/BIR3922:1,2,1,-11,,NO2,O(.),,O2,NO,,"298
 
K",2
6246,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1979ADD/DON286:2,2,1.1,-11,,NO2,O(.),,O2,NO,,"300
 
K",2
6247,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1975WU/NIK46:2,2,9.51,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6248,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1974BEM/CLY564:2,2,9.05,-12,,NO2,O(.),,O2,NO,,298,2
6249,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1973SLA/WOO615:1,2,5.53,-12,1280,NO2,O(.),,O2,NO,,240,2
6250,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1973HAR/JOH1153:2,2,9.22,-12,,NO2,O(.),,O2,NO,,"296
 
K",2
6251,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1973DAV/HER530:1,2,9.13,-12,,NO2,O(.),,O2,NO,,230,2
6252,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1972GER/DEM570:1,2,6.64,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6253,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1972CLY/CRU1281:3,2,6.09,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6254,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1969WES/DEH707-719:5,2,1.66,-11,-2420,NO2,O(.),,O2,NO,,297,2
6255,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1969TRO906-911:3,2,8.8,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6256,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1968SMI378-389:6,2,5.65,-12,-2927,NO2,O(.),,O2,NO,,298,2
6257,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1967TAK/MOR388:2,2,6.94,-12,,NO2,O(.),,O2,NO,,"303
 
K",2
6258,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1964KLE/HER1285-1290:2,2,3.24,-11,-4432,NO2,O(.),,O2,NO,,278,2
6259,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1962PHI/SCH1509:5,2,2.51,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6260,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1959KAU/KEL53-56:3,2,1.66,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
6261,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1958KAU123-139:7,2,1.66,-13,,NO2,O(.),,O2,NO,,"298
 
K",2
6262,3277,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4302B3382DA164996B1B2BA1A385EC43?id=1957KIS/VOL1141:4,2,1.66,-12,,NO2,O(.),,O2,NO,,"298
 
K",2
